100
93;13
73;30
79;31
95;22
26;1
24;68
21;91
16;81
9;7
46;93
26;65
99;91
76;78
16;48
55;72
85;48
85;58
31;17
89;26
39;16
80;15
84;1
7;52
34;68
11;80
13;89
98;13
81;74
43;97
74;51
69;59
99;7
69;82
24;59
9;63
27;41
79;63
42;38
15;28
58;26
60;71
16;58
84;49
84;80
46;58
31;68
69;82
75;39
65;99
98;74
14;25
67;45
88;9
35;55
89;93
33;49
65;49
8;1
50;92
81;97
3;12
65;72
47;92
11;12
91;61
38;57
38;5
3;78
66;38
33;55
84;67
4;1
68;64
2;19
9;36
68;12
0;85
36;47
77;0
59;68
61;97
77;52
54;80
30;20
71;16
75;55
35;32
56;3
96;10
74;57
98;94
21;99
79;58
98;56
10;10
76;71
59;54
75;14
86;6
34;9
