10000
9393;1013
5873;3630
279;4331
5195;9022
8426;4001
9824;2668
1921;1291
5316;3381
4709;7207
646;4993
2926;5365
699;7991
8976;6878
3116;5148
4255;3372
1485;3648
4385;7358
3631;1017
1689;8826
39;116
9180;6215
2784;1101
7507;4452
834;8568
8011;1480
9913;7289
3198;613
5281;2174
3843;8397
3674;4451
1769;5159
8099;2507
8869;8082
3524;559
6909;3563
7027;2441
9779;6163
3542;3638
615;728
8558;8626
8560;8471
5916;1758
9084;7549
284;9280
5946;3958
3731;4068
5469;8182
6575;4339
6265;99
4898;3174
14;1925
1967;6145
8088;5509
6135;5055
2589;4693
33;1149
3165;5949
2908;8601
9850;3192
7881;5797
3503;1612
9865;8972
6147;2792
3311;2412
2891;4561
1938;9257
2838;3905
5403;7278
5766;1538
2333;8355
2584;2367
9504;2101
4668;8764
702;4519
8309;4936
6668;1812
2900;2885
7136;9047
5677;6800
1459;8568
1361;3397
4177;552
3654;9580
7830;9420
7471;6516
7775;55
5235;3632
2156;9903
2396;9210
774;7057
498;3794
5221;3399
6679;2358
8798;2356
5510;6610
7276;6871
6359;1454
3775;14
7386;1606
9434;1209
4474;3562
1264;9709
7194;9772
5964;5942
5335;6739
3000;5833
6885;4573
5584;3565
6931;4383
2273;2441
993;9550
5665;3704
7356;5792
3718;1094
7398;3153
2304;1872
3067;3568
7933;261
9693;3898
6203;5028
6989;5555
861;3874
129;2798
7439;3412
7181;6065
2206;4526
5615;4223
4582;9323
15;8301
417;3766
7806;2721
1990;873
2642;9924
1134;2335
3822;3689
3715;7163
5597;928
1037;5726
3726;4829
5490;7259
894;7696
8137;2861
8271;2720
2184;8287
1021;8953
2053;8827
1675;4043
6052;669
319;3538
9356;493
7227;3071
7656;9176
3999;8694
4902;4078
9875;6745
1337;769
793;5827
9982;9065
8547;2166
7352;5920
7471;5757
1099;5498
6152;7151
6167;6472
689;5523
6965;4268
4946;974
3445;5298
6020;4699
9376;5895
1444;7065
3016;2238
2892;2998
7655;7791
1516;1359
3711;8987
7116;4810
4486;9620
1961;7005
6092;9002
2529;9410
3271;3827
384;6716
5477;6404
7767;4853
8651;9212
8271;1667
7802;7515
4665;1809
5307;2533
3168;9018
1520;6636
3829;2358
6256;2142
9364;8701
1145;8245
8111;4416
2072;4847
7484;7550
7603;5251
8755;2606
815;3378
4273;4969
894;5290
6778;6201
7823;9946
1571;5695
6582;1752
8054;9191
3895;7418
7892;1392
5663;2355
5808;4087
3554;9644
1637;1157
1247;6745
115;2063
123;4388
7032;1017
6030;163
3570;205
6461;1494
5900;9396
3246;3954
8587;3493
7724;6479
4885;3387
5186;7045
7475;8740
3041;5464
6249;4289
2209;6364
2704;8685
7104;6088
6054;3134
6251;5977
9691;2713
7471;5591
2109;7069
5898;696
6915;3622
3527;8152
3362;5065
1550;7189
3805;4591
2653;6406
5232;1215
2770;7936
9900;6226
4025;5954
5712;6628
8283;5403
9341;5754
7346;1450
9176;3244
8498;6091
3219;8377
595;6581
3442;2145
3770;3599
3089;2775
5;8321
3990;9127
2610;242
5353;6635
2549;1065
3263;832
6468;8957
2939;3815
6759;2115
3411;1610
4558;6630
9987;5153
9563;9782
3651;9685
3381;6740
2461;9739
1413;2803
8866;4023
9398;572
7010;1947
1637;6626
9131;4458
5583;2070
4625;2342
537;8036
304;5095
1019;292
6601;6934
6426;252
6620;6159
3344;5433
5898;4757
8236;4765
8781;7634
1689;2143
5933;3326
8769;5065
4136;4352
3487;8761
3047;4025
3150;3351
5472;521
9995;8425
7455;6421
8677;427
2581;8373
5860;4831
3131;449
5948;8264
4435;7637
407;6721
964;5529
1786;5100
6233;5273
214;9280
5650;3364
8984;1123
3885;5331
9548;7692
1753;4578
8120;686
9303;332
5517;2434
781;1466
7050;1569
9103;3810
8290;6419
9339;6428
7872;5572
8053;8086
1205;3704
7802;189
1179;1687
5520;7079
5731;3625
8009;3851
663;7313
4184;2533
6099;1317
351;3150
2886;9454
6960;7528
2226;2651
3956;98
8223;2010
4536;5780
2066;2338
5969;3245
377;7842
324;6108
7819;4686
6312;4835
1999;496
7368;8098
8165;7719
7600;7404
3525;912
4932;5751
3563;8889
2201;8139
7251;3089
3919;9317
1779;6241
2562;2156
4083;9238
4617;8254
3924;929
3089;2275
7777;6809
374;5942
4528;7974
9698;8054
5239;4631
157;8802
3520;8711
3293;771
8152;7213
88;9932
3454;9002
2088;3889
4592;3057
8495;4869
3986;7937
7144;8115
4746;7518
410;5627
1845;108
33;7084
4739;190
2238;4611
5253;5532
1734;3406
9097;8174
3338;2551
7176;1778
2792;8121
4836;1287
2990;5174
9224;134
9642;323
4005;52
5950;2202
6512;5983
5638;7604
2525;7876
2215;4131
9760;302
7537;8857
8476;7227
7760;2005
5357;6904
126;6545
4544;9468
8072;120
9602;7714
443;3607
4118;6393
2161;630
8728;7799
8234;1254
2028;6802
5385;1788
3456;9274
6998;8284
2853;1110
289;8210
8015;6767
4756;2559
6235;2828
2679;2190
6894;9475
2149;1012
2220;4311
7994;949
2110;2581
8555;4138
5735;292
2279;9191
5918;5629
7475;8771
3091;4117
3333;1106
7236;8089
17;9824
7269;9049
2014;4163
4876;515
1527;7096
4826;9522
8045;3289
2103;2952
3779;7838
9596;6058
3381;5514
8039;856
637;1131
1325;3971
8589;8562
2060;4959
8386;5682
4008;6752
6197;8884
7267;7725
2332;8446
3599;6730
1735;5702
9682;5514
9892;9279
7925;3273
1145;2316
481;1783
3447;1807
5754;2037
6721;4166
3348;5107
9848;7356
8211;2398
2592;5478
123;4924
3924;74
1654;2011
5776;7689
3878;2020
3320;1803
1645;4465
4119;2126
6248;3919
285;2002
2308;7006
2521;5656
8465;2369
9364;3028
1119;1956
4859;7594
3232;5135
7668;1239
7147;9796
5280;1025
1816;8600
9180;9813
3065;3299
1940;5666
7218;8577
7668;5878
1936;189
1534;6753
8911;898
9782;30
9206;4641
3977;8791
9776;1645
6382;3275
1442;1662
4300;9610
262;9832
9424;9679
3132;7716
5345;6702
6293;9366
2581;4581
9555;467
1335;4818
7718;7469
1201;6924
8462;5178
2067;8238
6823;8449
7866;4617
111;8518
4228;6725
8351;4
6405;7835
7720;1750
4537;365
1116;3470
4947;7024
290;2634
8194;8008
103;9395
1284;8565
925;3352
3155;4101
8153;1021
8718;4617
5892;9298
7694;4243
9302;4099
2078;3374
2202;2967
3740;9670
2790;8687
3046;3080
7673;1241
7440;7776
6988;8724
2693;7914
8428;5848
2015;6582
3222;7085
7551;9114
6384;5245
3357;5686
9345;1787
9061;7899
4754;9153
3921;3896
4192;6968
6976;1865
4561;4416
5993;1549
9493;8686
5815;7921
4534;7830
855;4108
4916;8406
3222;7652
3652;2931
3338;9349
4718;8751
3600;5825
7904;7521
9721;2096
4489;3050
313;5402
3818;6306
6952;3311
4992;2767
1233;5879
6950;2088
9987;8218
6847;3210
5870;499
2493;5560
6200;3564
664;9800
9389;4920
7321;5462
7017;8163
4864;3682
3565;8683
9989;6869
8346;1333
5989;5931
7212;9291
8020;7200
7509;1219
6762;9731
1718;9255
1643;7918
2819;2307
4070;8560
7228;1391
375;597
5906;5239
4279;9472
3922;620
6341;2269
1954;8682
8200;9166
7973;2572
2718;1834
3791;9480
1565;1861
5088;3209
6131;4259
1868;201
9172;9096
7945;9547
6045;3851
4786;325
3323;5061
945;6017
7330;9251
1051;1882
8418;9025
807;7488
859;950
3321;8777
2812;8409
1986;5295
9020;206
1849;8192
9303;9794
7739;5348
3645;8878
2025;3321
3939;9323
5690;1269
8574;6741
9503;3344
2118;310
833;9330
1261;4154
8107;425
8915;6445
2072;4287
6651;3921
8832;2306
67;6571
7655;65
1801;9680
9738;5740
5355;5428
3361;3930
8521;2865
3626;6992
9527;4459
6322;7140
4965;4429
3917;232
874;5990
4520;3877
6263;3352
6184;2683
6275;3839
2748;4429
9871;2486
169;1579
4266;3531
5509;9139
2748;5487
6131;2275
9947;2453
5768;1264
3234;9685
7849;460
2027;8721
4338;4643
8425;522
7326;4700
713;6426
9129;6936
8912;5651
8515;9530
9182;376
5021;8282
5864;7505
6909;2163
9958;2677
3427;9545
2363;7628
5;742
6349;695
5385;4774
1217;2711
5827;8282
9137;1308
5219;4401
6959;3734
283;2493
4111;5305
775;6327
2810;7685
8490;9120
362;8269
8665;9077
5898;5023
9820;2247
5718;1557
7022;3288
4269;9201
1570;9758
509;6789
512;7469
6876;795
6314;987
6100;3442
3666;5262
1127;2156
735;7841
425;5752
3271;2675
775;9443
4923;2846
1000;8297
6134;1621
7498;7704
1380;4359
4494;1892
8180;7722
2687;4495
8709;5140
7937;2375
6754;5416
883;7489
9609;7660
3242;2880
336;369
2323;1611
3215;3324
9908;9349
4945;3758
3406;2677
8117;4252
4569;2650
1974;3609
7145;7035
5101;1434
5762;8207
3202;6645
5697;2811
4305;5291
5692;4641
5660;8015
6252;8876
7691;2512
4577;2637
2622;7983
5314;7092
2235;6236
9742;561
9845;3239
7596;1298
1025;3358
9505;4227
3;1554
7038;661
6845;9082
1654;2506
7098;4259
7734;1141
3123;8663
130;5746
2999;5445
2838;1586
8033;8932
2148;4230
8523;9744
5528;9548
9455;1385
127;5810
2940;7165
6471;9785
2600;4478
8643;6050
8737;2729
7191;8212
7745;7322
3958;744
9119;3148
2330;7152
8432;830
7734;6955
6927;3262
2855;6382
999;2982
2192;3939
6500;5016
77;9100
5846;5072
5150;935
4154;2341
9147;1899
6015;9458
2643;5134
2606;1325
8638;7391
8508;6372
4346;5435
5986;7202
1817;6986
184;361
7277;3036
1729;7354
2136;7575
8779;7286
8510;2933
5980;7658
4832;1995
7116;3827
7130;6074
1504;2120
3465;12
8493;4164
1799;831
1366;9968
7817;7902
330;1447
939;8411
5153;9427
5987;3932
6714;849
3217;2694
4859;4401
4689;1975
4580;8171
4402;6085
292;4219
2449;5137
8383;601
5968;9749
569;138
4004;7251
1585;1295
5663;6738
722;1650
7023;3788
8851;240
6482;3711
4642;7524
5686;9222
2047;6440
1659;8691
660;461
3828;9043
1062;6149
5145;1631
6287;5501
8883;7872
6796;898
962;3870
8900;7985
7659;7751
8226;493
1462;9220
4369;3501
8442;2769
9941;6454
1460;6953
6915;1641
5997;7977
7790;7494
5960;4077
2995;1195
8301;6143
2093;9263
13;993
7249;4024
5097;1827
870;6559
1047;5239
60;9489
8008;2
2295;9469
6955;9210
7462;9304
3539;5252
6798;9500
9329;6145
7047;3982
2288;5493
3245;8654
2838;6846
9030;7935
8673;9900
4495;9720
5140;4555
5562;9500
909;7857
5321;4217
3420;2783
9873;6959
8035;3024
2811;3716
9169;6211
7698;7810
1704;7296
2816;894
4142;1846
8830;2816
8099;9677
8888;9591
584;802
9091;7846
5012;4413
2063;4784
3548;8288
1743;7936
1312;907
1652;6834
7118;5703
996;8822
2999;164
9716;7141
8362;4898
6309;6461
4575;1550
6052;5160
8704;1496
9358;68
2261;1421
4852;5809
6061;6596
3745;3726
7503;1750
6912;4621
7453;7908
9795;452
4424;5863
3945;2786
7114;6607
5600;1689
4509;1652
3201;3213
9500;2559
3282;1761
332;8134
7571;2746
1082;7668
6472;8585
9418;3384
9558;3223
7644;5705
27;2068
7921;325
1206;5035
6932;6806
6724;1441
4811;6278
1006;4311
5189;4288
2425;1874
8775;6348
4620;9857
4016;1092
4795;9787
828;4353
3010;4824
6411;9390
3244;4332
9715;4450
9367;2999
7609;2443
4440;8772
8721;1798
9435;263
6087;1860
2137;1214
8208;6757
1071;8577
4201;5866
8364;1381
6572;7726
6205;2983
3468;9449
7315;3183
3899;3034
6182;7860
5477;6974
6632;551
8773;6068
7166;4860
7928;9303
6074;2489
2412;3497
1066;6613
5716;5782
7994;2288
9860;551
1623;3329
0;5290
6512;251
8324;9047
8112;153
6021;1096
704;4794
7164;7870
6006;1445
3525;8432
286;5937
8282;7704
8902;3998
3486;3248
6286;9698
3799;4261
3027;3799
9551;5892
4051;7875
1291;8515
8028;7312
9611;5085
8459;3128
9307;817
925;9185
5602;7563
5122;3884
5267;377
4234;8753
9977;520
8451;3777
4781;7831
3928;684
3723;4331
8559;5014
2846;2939
8678;8810
4376;3489
8290;36
4307;5567
9221;6261
3130;695
145;8397
7424;731
3502;7402
1251;8305
1179;2384
6136;5107
3068;6211
5791;7979
7577;4989
7270;2608
151;1647
6097;4793
8035;6756
360;7256
3017;9842
4303;9514
4591;1728
245;4445
9130;7848
2751;309
6584;5239
1768;6004
7803;3911
3983;5380
8901;7606
4340;9052
5605;438
3846;3640
7194;558
7248;212
6753;1551
6078;1344
3279;6324
2142;2409
524;4893
9070;7109
6484;7191
3113;4287
1102;3449
6020;3
1055;360
5408;6660
7150;5606
6652;4345
6164;3900
909;9269
5451;6987
614;8731
9663;9108
7492;6540
353;6563
3649;6837
106;3114
7477;1208
6563;9849
7564;3970
209;9324
6982;3712
4930;3634
8057;7446
3886;5318
6716;9338
8657;3682
4421;4673
2790;8265
1213;3143
1180;4862
6332;1286
7976;3809
8847;892
3658;2763
1214;220
2087;8197
3932;7017
8183;8341
815;2070
3659;7531
7760;8668
7565;8533
3341;355
6798;4554
9850;7979
5768;6183
5617;97
6344;816
989;6355
3579;2203
2927;5666
6752;3211
9035;4936
1552;6203
3358;1563
3734;1118
231;7652
6003;9925
4359;2801
4479;4210
7132;248
6745;9102
345;9441
9918;7686
5796;3498
6241;5075
5516;2994
8286;904
4282;6190
7107;3992
7753;7193
1462;4337
4845;7465
4262;9205
266;5093
9767;3751
5341;2864
9205;2038
2305;9123
9724;4454
8973;5966
5881;4490
5312;4168
5394;5946
358;8853
9938;4464
6046;1400
5153;892
8865;5767
6449;5483
860;2568
5586;6202
5432;4791
8240;4089
3915;4317
4895;9240
283;777
3730;1947
4945;5476
7893;1655
4329;7831
2471;6728
5583;7624
7620;4448
3391;421
6283;4252
2989;1870
6806;8421
6661;1398
8862;6928
5715;3758
6169;2350
887;6251
4297;2184
8080;2190
3839;8761
6373;6311
5489;1956
287;3109
2756;3679
9882;9040
4283;2871
910;7441
7644;7571
8839;6507
852;4555
6617;7021
3257;7504
3272;7555
9688;1352
6097;9879
114;8823
2542;1955
779;2830
1417;9888
2861;1299
8928;3496
4171;9838
937;1815
3761;9776
4674;965
683;1291
7986;3941
5147;7611
7848;1187
5315;297
7419;5429
9120;9961
3737;6252
9143;5154
6140;8356
6453;5068
1852;6976
1258;2789
8792;1371
8918;9818
2337;9601
7462;6675
9894;2609
4286;7742
149;9602
4392;7568
1383;3512
3881;5120
6116;3025
6626;2256
1381;3080
3676;9586
56;1286
2375;5200
9010;7645
1371;1347
7247;8833
4374;3493
1442;8661
7588;7943
4615;1980
5511;2350
1844;9393
7471;7961
8770;4097
217;151
3529;246
9737;9938
1532;8465
1490;542
6110;2861
8241;9709
1694;2616
9555;9489
7629;7143
3784;8596
9123;9296
946;967
5041;4769
5280;163
5219;5498
314;8748
2096;6404
5038;3628
1221;6529
523;3683
5742;8764
9745;3789
7732;9300
3278;1713
6443;7062
309;1918
2710;7608
9237;4103
2377;4518
4266;7596
6368;933
2697;8464
3689;7735
2092;4910
616;8967
4945;2711
7732;4690
6500;1816
3990;6130
9882;6785
9544;6543
8703;8607
4151;4293
2710;2881
5163;3329
477;1531
4262;9526
9995;7951
7262;8439
9213;4230
3759;510
6941;1491
5201;9793
9659;5543
5923;9541
2329;5468
2437;7384
4075;6588
1677;6785
9469;3192
6466;6299
4723;728
5825;1070
5031;9439
5862;596
3670;9621
1107;6963
7464;6308
6757;3475
8203;2680
9369;532
4500;1806
7917;8575
4746;5946
1713;4216
9139;8179
6867;214
5260;2692
7637;6643
8484;3499
7240;2154
9472;4699
5469;6936
7359;2226
6763;5562
1259;6132
6095;5759
7938;364
687;2685
2662;2400
3253;8153
6931;6472
4720;2191
9164;2357
8835;7648
5856;2427
6154;1680
7126;7976
4968;4485
202;1731
6399;7813
7864;2494
9925;2154
9210;612
1191;8225
9364;796
6378;6295
7268;1098
4839;2785
9807;26
6785;2015
8805;2940
3695;2283
916;8663
3120;7470
395;9519
1636;4611
8366;1561
3117;7576
8525;4309
2153;7889
5105;8532
536;8726
5982;1727
1511;5790
8105;8296
7805;6910
7588;7853
9193;4856
6516;2313
8679;3263
1833;315
7874;199
8228;992
4127;6753
1653;6281
994;3110
1165;1530
1836;7147
9610;3347
9289;7715
7996;3447
4626;1936
1300;3819
6793;4168
2485;5472
7432;4318
2139;1658
869;6719
9002;1348
3472;7007
7629;818
118;8794
2348;1954
2294;8310
1654;7935
6026;6002
7734;652
7938;9034
823;1083
3203;9660
2907;6987
330;5046
4997;1199
1765;4000
2548;1589
1007;6529
2407;1125
1676;1108
9432;322
9418;7438
8257;1796
3440;5992
2448;7730
1378;9624
8814;933
9284;1721
7920;9615
3120;2918
7166;1237
3270;6066
9179;4277
2596;7938
1755;4272
5398;7539
4594;4817
4977;9203
2965;4769
1547;1766
8851;2926
1390;4017
3859;7026
2091;8132
2993;1563
7402;160
9152;672
2578;8331
1301;5174
6270;9408
5798;1668
6947;6744
2837;8276
5948;2155
9397;7495
3921;4601
6773;1663
8618;633
8689;709
5117;8035
8624;2519
8195;7777
9543;773
6108;7196
2300;8730
6605;8098
6751;9904
1195;5940
4533;7143
8095;3930
990;2016
4883;7764
3679;3502
4749;8721
563;6218
6756;9188
8737;1303
3317;4632
8428;9425
1828;728
4508;8433
5179;1259
4690;6374
3551;9223
9869;1647
9505;7211
15;4389
1327;3695
4243;6076
8768;1158
8646;5524
6698;7383
6827;15
8367;5255
5793;196
2336;301
4981;7515
7912;9671
241;1463
8894;110
9462;8400
3673;9478
9141;5001
9525;3384
7429;8293
4542;6076
169;1241
9811;6996
1256;8179
8603;7049
8375;939
3702;3356
4806;1614
9380;5047
9430;8274
1509;8892
3026;5183
8370;2167
184;4247
1903;7613
2540;6446
41;2709
4039;9853
6057;5295
8032;1013
8697;2759
1952;2399
2467;3111
366;1847
8158;9796
6474;9668
8688;9500
1203;3411
8020;7739
7658;9923
5352;6551
2721;1746
5612;6760
1599;1670
8408;5983
9035;7105
5094;987
5856;7561
4098;6222
9409;8609
6018;2235
4629;1059
8087;5832
4470;6107
3571;2128
2383;5275
5031;5104
7021;644
8217;4972
8666;6625
7307;7701
82;2401
5040;5938
9963;9139
8513;5724
4100;883
7959;8729
1942;6046
4561;2764
8506;4484
1245;7241
6111;6276
2345;3133
6920;562
4457;5586
3539;1765
9639;3621
4166;4680
5912;481
171;4425
6205;4271
1660;516
9352;3603
2915;265
6367;7773
4749;7612
5014;860
241;3711
345;7161
626;1155
9100;4165
2920;8739
7787;3438
9771;51
272;9942
828;6477
565;2488
3346;9917
6091;2613
182;8811
386;4931
2775;1752
2144;3016
5463;8841
6530;6089
9996;1982
255;9268
721;4394
9059;6845
797;9331
6787;1625
2160;3705
4113;5506
3622;6557
4471;3805
1720;4857
5088;4495
6609;3584
3864;8425
2426;6746
4514;8774
8728;1121
4395;5801
5515;3454
2646;6312
2785;5786
7937;1297
9491;8403
3156;3113
4960;7627
3270;6680
8837;8359
7527;1798
1943;7743
223;721
4489;4738
9496;3217
5859;3891
5371;7727
3697;8017
391;2834
3803;4681
4131;3294
3084;3639
2760;4396
1267;6030
1076;104
741;4955
1902;9037
2699;2126
9758;7188
3216;5606
6758;9075
5849;2129
3154;9546
6498;3546
8732;302
8227;9216
9948;7663
2855;9060
2059;4122
5091;9487
578;2184
4442;8833
1221;7141
959;980
682;527
2938;3792
9602;8788
2273;2757
4686;8771
2655;9771
5425;7234
8987;1726
4897;1842
786;3308
5965;2229
2795;2895
4414;7237
1728;5635
731;9039
2967;7765
9566;2258
7909;5521
1046;182
4630;2084
8953;7285
1855;731
4519;842
2457;5768
9037;9595
9076;1354
8177;8223
4249;2591
1812;5978
4578;8895
1369;3898
6660;936
6156;4569
6457;3554
1103;1087
1990;6409
4724;198
7140;9243
1040;5949
1363;6429
5544;6791
7783;3721
5014;2033
2664;6826
4363;3595
5722;5732
7493;8734
6668;1
9656;9477
3555;759
6916;5545
7168;1640
5743;660
7235;3136
6609;8598
9565;8506
5389;3701
8579;6755
5734;1244
9934;6449
1191;2008
2181;8684
742;5202
8685;398
4679;8592
7510;7948
489;4678
9588;2585
5339;6824
2073;8300
1774;7990
6806;7164
1691;5386
271;3777
2982;205
226;4173
2213;2408
2857;9308
3962;7894
6058;4993
2838;3568
2941;3327
4599;2530
2264;9938
5706;4337
4590;7480
2328;1397
4644;371
3135;1268
4149;6117
1473;4375
290;3687
3135;9499
9347;7097
3745;5405
2091;6583
8974;1384
6262;3573
3914;8527
9863;9620
9216;4453
3453;7896
2202;4449
8268;5337
5717;2417
1454;7191
3144;8096
7230;6280
7595;6577
3377;1340
1982;1820
4275;7308
3205;6890
881;3471
1769;7096
9444;985
7902;2897
8882;104
7346;3502
5442;3064
5919;3248
6607;5415
1345;189
1695;5292
6766;1425
2985;5100
3245;7260
2409;6450
502;9642
6274;2271
6739;5718
9609;4641
8615;8491
4745;5961
8345;6539
5377;616
9788;1984
6031;7485
2173;7727
2777;5291
9152;5762
392;8749
9375;9153
1552;9877
8795;7826
2149;1886
3544;1758
2879;8511
6601;3977
4472;1298
516;6202
1914;6656
4538;7945
4141;6712
2024;3271
8355;7528
5385;5099
6278;4760
4252;7830
990;9400
2008;3139
7638;5552
1249;518
4063;4202
4495;4887
5500;1363
7441;3766
8020;1980
8063;8513
5044;88
8136;3399
3968;3522
4851;246
8282;5455
4428;9272
4855;6436
8763;8846
8340;6364
9364;8755
566;3859
9995;2418
1574;7436
6184;9594
9416;4248
4460;4460
688;2596
4212;4656
6118;9063
1255;753
4518;5683
6377;5726
8472;1493
4572;6812
7857;288
1920;4776
499;1915
7194;2073
9351;9731
1668;8768
3979;2480
9580;4667
5076;144
5675;7547
5559;6930
4652;6430
8966;1029
2156;7438
2522;3080
602;380
9720;2522
5156;219
4437;8702
2292;3789
8433;312
8909;8764
2792;4841
9783;4221
1338;5459
8120;6897
2389;2772
3327;1355
3801;1835
5145;2676
1267;5748
9408;987
8270;916
1206;9060
9618;9851
2849;4404
6515;8110
3168;5660
9303;2952
9881;641
4763;4353
7539;3504
7125;7218
1212;7278
5406;6357
9954;6673
2105;9362
7661;6728
278;5219
5788;6249
1422;4989
653;7938
9451;173
3598;8754
3125;9831
5748;4240
4184;9639
7745;7661
6857;8957
4939;2263
1666;4894
5289;124
608;9302
6852;7239
4521;8992
3488;2296
333;4141
234;6136
666;184
4890;3792
15;6990
4384;551
6629;2129
8212;3487
7438;3151
2102;9105
4397;3743
9229;5006
3045;2433
2245;3919
7777;2085
6215;8110
2578;2801
4246;3244
2985;5488
3388;9352
2479;7773
9903;9108
9902;4467
8947;3693
7618;7402
2798;8368
1145;8379
9726;543
812;8323
4462;8589
408;7029
3051;2986
9830;7297
2582;9167
9137;5971
8519;1616
3744;4774
7077;9998
9241;6024
3691;3211
9778;2841
1579;7276
1220;7657
7819;8384
5980;8633
6973;2740
5662;24
5726;1844
3673;4661
7363;2811
632;5882
4427;728
7008;1504
7078;6249
3881;7122
5812;11
9963;7392
7287;7536
5049;5106
5920;7382
91;2894
122;2105
9270;2201
3949;2944
6862;1312
5755;3846
3546;6534
4574;6906
8039;1652
3155;8272
8774;8968
8283;5090
2712;1923
2626;4113
3381;8546
1495;3473
1440;1618
5578;711
3819;5880
7;7033
3544;5762
879;7091
2296;5453
349;6687
3457;3505
1311;2232
8825;5947
7322;7889
7870;9948
8354;1251
4846;9850
1076;2639
7820;6655
3350;7991
8887;3357
5024;2431
5471;2255
5874;4119
7708;6224
807;7517
6081;2118
9749;1258
8065;3423
9147;2287
9723;3853
9891;922
3703;967
3561;7875
3974;6911
5866;2861
6620;7242
1645;8443
9497;3871
2562;3557
95;9721
1075;2528
1840;7176
3786;6257
6952;9285
4897;3027
3139;4788
3949;3194
2107;7510
1070;6082
773;3288
5295;3745
6883;3292
2188;6380
7164;1103
6290;7259
824;3717
9788;9016
893;9926
5274;4197
9212;6523
7225;8703
1311;7526
1897;3418
5037;9319
5852;2162
2608;1148
5908;9491
4440;4448
2223;7956
5551;8513
5216;2728
8582;1356
1744;9476
1282;3370
25;6846
9893;7250
5549;7556
1129;3799
975;6166
3118;6827
8328;2078
4327;588
1569;5120
5037;145
3076;6940
5010;4644
9668;3593
6000;1413
9421;3635
1135;9446
6833;1029
3049;2383
8585;4178
6182;5912
6696;5652
2740;1376
7731;3419
1965;5652
4891;7002
5797;4320
294;808
8964;9963
753;1317
7728;174
1304;8863
9620;8137
6244;9021
6872;4830
3199;9406
742;9895
5059;9834
1272;2790
9606;9589
4794;4497
2943;592
8817;3237
7752;4134
9552;8505
1803;7280
5031;3107
2496;4651
1244;8740
3673;4469
9922;3224
3875;665
9472;5286
6851;7096
4428;2809
6685;9223
7307;5980
9815;2476
9217;3919
2962;5122
8776;4765
8754;3807
7872;1250
8458;5469
6343;8483
9938;6265
8060;165
3282;3884
5452;134
7332;9880
2943;4017
9103;6602
6349;5270
5431;1918
5541;8393
7040;4317
3159;5795
